"accountID","transactionAmountUSD","transactionAmount","transactionCurrencyCode","transactionDate","transactionTime","localHour","transactionIPaddress","ipState","ipPostcode","ipCountryCode","isProxyIP","browserLanguage","paymentInstrumentType","cardType","paymentBillingPostalCode","paymentBillingState","paymentBillingCountryCode","cvvVerifyResult","digitalItemCount","physicalItemCount","label"
"A1688853516411630",868.6125,78750,"JPY",20130611,65944,15,153.132,"tokyo","100-0000","jp","false","ja-JP","CREDITCARD","MC","182-0023","???","JP","M",3,0,"true"
"A985157025448796",806.0724,73080,"JPY",20130611,123328,21,180.53,"hokkaido","060-0000","jp","false","ja-JP","CREDITCARD","MC","108-8001","???","JP","M",2,0,"true"
"A1899946865213910",868.6125,78750,"JPY",20130611,144315,23,153.137,"tokyo","100-0000","jp","false","ja-JP","CREDITCARD","VISA","182-0023","???","JP","M",3,0,"true"
"A914801041708583",806.0724,73080,"JPY",20130611,144946,23,180.54,"osaka","530","jp","false","ja-JP","CREDITCARD","VISA","211-8666","????","JP","M",2,0,"true"
"A985157095187660",150,150,"USD",20130823,210201,16,75.103,"georgia","30309","us","true","en-US","CREDITCARD","VISA","32810-6378","FL","US","M",1,0,"true"
"A844427136653877",219.99,219.99,"USD",20130824,190616,11,68.105,"california","92123","us","false","en-US","CREDITCARD","AMEX","92078","CA","US","M",1,0,"true"
"A1055520864949340",2358.93,2358.93,"USD",20130824,230431,18,72.189,"florida","32812","us","false","en-US","CREDITCARD","MC","32808","FL","US","M",0,1,"true"
"A1759222288975700",775.06,775.06,"USD",20130902,223513,16,75.1,"texas","78201","us","false","en-US","CREDITCARD","VISA","75052","TX","US","M",0,1,"true"
"A844428154197715",564.714722,418.99,"EUR",20130903,164200,17,109.133,"brussels","1006","be","false","fr-BE","CREDITCARD","VISA","5640","NA","BE","M",0,2,"true"
"A1055521499303610",151.19,151.19,"USD",20130903,193114,13,199.227,"texas","76180","us","false","en-US","CREDITCARD","VISA","76001","TX","US","M",1,0,"true"
"A1055520426960900",399.99,399.99,"USD",20130903,233641,14,63.14,"alaska","99801","us","false","en-US","CREDITCARD","VISA","NA","NA","NA","M",1,0,"true"
"A1055520512466080",64.19,64.19,"USD",20130904,152553,10,216.15,"new york","14534","us","false","en-US","CREDITCARD","VISA","30087","GA","US","M",0,1,"true"
"A1829582636650090",108.24,108.24,"USD",20130904,183114,12,74.95,"texas","77380","us","false","en-US","CREDITCARD","MC","77302","TX","US","M",1,0,"true"
"A985156096039593",233.53,233.53,"USD",20130904,192207,14,208.13,"massachusetts","2090","us","false","en-US","CREDITCARD","VISA","55102","MN","US","M",0,1,"true"
"A914801126637740",1958.23,1958.23,"USD",20130909,200930,14,23.3,"texas","77007","us","false","en-US","CREDITCARD","AMEX","76052","TX","US","M",0,1,"true"
"A914801123394015",574.284102,426.09,"EUR",20130910,110356,12,217.85,"bayern","80331","de","false","de-DE","PAYPAL","U","NA","NA","DE","N",0,2,"true"
"A985156875548537",118.002779,1499,"MXN",20130910,190116,13,189.225,"distrito federal","1000","mx","false","es-MX","CREDITCARD","VISA","52929","Mï¿½xico","MX","M",1,0,"true"
"A1829582564153120",145.59,145.59,"USD",20130910,213429,14,24.143,"wyoming","82240","us","false","en-US","CREDITCARD","MC","82414","WY","US","M",1,0,"true"
"A1899945701741180",470.3822,349,"EUR",20130911,140017,15,109.212,"rhone","69001","fr","false","fr-FR","PAYPAL","U","NA","NA","FR","N",0,1,"true"
"A1055521505157640",875.73,875.73,"USD",20130911,170830,11,76.164,"texas","77449","us","false","en-US","CREDITCARD","VISA","78731","TX","US","M",0,1,"true"
"A844427771872146",219.99,219.99,"USD",20130911,200327,15,216.15,"new york","14534","us","false","en-US","CREDITCARD","VISA","30338","GA","US","M",1,0,"true"
"A985156612632045",125.39,125.39,"USD",20130911,200657,15,208.13,"massachusetts","2090","us","false","en-US","CREDITCARD","VISA","80005","CO","US","M",1,0,"true"
"A564049480777509",105.99,105.99,"USD",20130916,181633,13,173.167,"michigan","48167","us","false","en-US","CREDITCARD","AMEX","48170","MI","US","M",0,1,"true"
"A1055520625690050",149.79,149.79,"USD",20130916,191339,14,75.68,"vermont","5495","us","false","en-US","CREDITCARD","VISA","5495","VT","US","M",1,0,"true"
"A1688852487431310",64.86,64.86,"USD",20130916,220912,17,159.53,"new jersey","7103","us","true","en-US","CREDITCARD","VISA","12590","NY","US","M",0,1,"true"
"A1759221244298970",99.99,99.99,"USD",20130917,94759,9,41.189,"lagunes","0","ci","false","en-US","CREDITCARD","VISA","NA","NA","NA","M",1,0,"true"
"A844427355541400",109.99,109.99,"USD",20130917,142621,6,50.193,"oregon","97402","us","false","en-US","CREDITCARD","VISA","97402","OR","US","M",1,0,"true"
"A1759221037397580",199.99,199.99,"USD",20130918,44445,23,172.129,"virginia","22182","us","false","en-US","CREDITCARD","VISA","20170","VA","US","M",1,0,"true"
"A1055521516779440",149.79,149.79,"USD",20130924,192350,14,98.228,"indiana","46107","us","false","en-US","CREDITCARD","MC","46227","IN","US","M",1,0,"true"
"A1055521513757610",234.84,234.84,"USD",20130925,203308,15,70.61,"ohio","43302","us","false","en-US","CREDITCARD","VISA","43301","OH","US","M",1,0,"true"
"A844427949435885",155.037042,155.68,"CAD",20130926,4249,16,23.16,"british columbia","v2y 0h2","ca","false","en-CA","CREDITCARD","VISA","V2Y 2V2","BC","CA","M",1,0,"true"
"A844428173660317",1571.494366,1165.97,"EUR",20130926,132908,14,82.169,"noord-holland","1000","nl","false","nl-NL","CREDITCARD","MC","5401 CL","NA","NL","M",0,4,"true"
"A844428031222008",54.26,54.26,"USD",20130405,5430,19,24.199,"new york","10020","us","false","en-US","CREDITCARD","VISA","11223","NY","US","M",0,1,"true"
"A1759221887824430",153.29,153.29,"USD",20130405,14455,17,174.61,"washington","98007","us","false","en-US","CREDITCARD","VISA","98027","WA","US","M",1,0,"true"
"A1055521381717350",754.3771,479,"GBP",20130405,160127,16,109.144,"sheffield","s1","gb","false","en-GB","CREDITCARD","MC","GL53 7JD","NA","GB","M",0,1,"true"
"A1055521381916150",26.54,26.54,"USD",20130406,1210,18,108.9,"texas","77007","us","false","en-US","CREDITCARD","MC","77546","TX","US","M",1,0,"true"
"A985156984009293",127.19,127.19,"USD",20130406,172456,-99,172.19,"california","94041","us","false","en-US","CREDITCARD","VISA","21160","MD","US","M",1,1,"true"
"A844428035402480",63.89,63.89,"USD",20130411,160352,11,24.98,"georgia","30114","us","false","en-US","CREDITCARD","VISA","23703","VA","US","M",0,1,"true"
"A1055521385546810",148.74,148.74,"USD",20130411,215424,15,76.16,"illinois","60056","us","false","en-US","CREDITCARD","VISA","60133","IL","US","M",1,0,"true"
"A844428035905405",119.75,119.75,"USD",20130412,35429,22,98.116,"new york","10020","us","false","en-US","CREDITCARD","AMEX","11205","NY","US","M",1,0,"true"
"A1899946895455190",19.99,19.99,"USD",20130413,192454,14,207.155,"georgia","30309","us","false","en-US","CREDITCARD","VISA","90746","CA","US","M",1,0,"true"
"A914800389046486",107.99,107.99,"USD",20130414,170443,12,72.231,"new york","12182","us","false","en-US","CREDITCARD","MC","12180","NY","US","M",1,0,"true"
"A2040691497893890",279.98,279.98,"USD",20130414,173729,11,209.236,"texas","75219","us","false","en-US","CREDITCARD","MC","80111","CO","US","M",2,0,"true"
"A1899947008864830",137.3,137.3,"USD",20130414,184633,11,174.126,"arizona","85013","us","false","en-US","CREDITCARD","DISCOVER","85268","AZ","US","M",5,0,"true"
"A1055521388773990",108.24,108.24,"USD",20130415,24253,20,76.3,"texas","77471","us","false","en-US","CREDITCARD","VISA","77406","TX","US","M",1,0,"true"
"A914801001917388",942.098722,698.99,"EUR",20130415,71132,8,85.177,"hamburg","20001","de","false","de-DE","CREDITCARD","VISA","22119","NA","DE","P",0,2,"true"
"A1899946943634320",299.215251,189.99,"GBP",20130415,122520,12,185.17,"greater london","sw1y","gb","false","en-GB","CREDITCARD","VISA","e13 8et","NA","GB","M",1,0,"true"
"A1829582414397910",222.19,222.19,"USD",20130415,191734,14,108.41,"new york","10020","us","false","en-US","CREDITCARD","VISA","6033","CT","US","M",1,0,"true"
"A844428039854278",76.19,76.19,"USD",20130416,190246,14,54.224,"virginia","20170","us","false","en-US","CREDITCARD","MC","7882","NJ","US","M",0,1,"true"
"A1829581772655040",118.002779,1499,"MXN",20130416,204141,14,189.242,"distrito federal","1000","mx","false","es-MX","CREDITCARD","MC","6250","Distrito Federal","MX","M",1,0,"true"
"A914801004122929",210.19,210.19,"USD",20130418,170213,11,68.248,"wisconsin","53208","us","false","en-US","CREDITCARD","MC","53182-9336","WI","US","M",1,0,"true"
"A844428041278796",786.607837,789.87,"CAD",20130419,1854,19,174.119,"ontario","k1a 0a1","ca","false","en-CA","CREDITCARD","VISA","K1N9N4","ON","CA","M",0,1,"true"
"A1759222235006700",212.49,212.49,"USD",20130419,132720,7,66.143,"texas","78703","us","false","en-US","CREDITCARD","MC","60525","IL","US","M",1,0,"true"
"A844428039854278",76.19,76.19,"USD",20130419,181552,13,54.224,"virginia","20170","us","false","en-US","CREDITCARD","MC","7882","NJ","US","M",0,1,"true"
"A1829582586398540",160.3882,119,"EUR",20130420,90452,-99,151.77,"milano","20100","it","false","it-IT","CREDITCARD","MC","80139","Napoli","IT","M",1,4,"true"
"A1899946871435580",280.207942,281.37,"CAD",20130420,183534,13,192.95,"quebec","h2y 2j7","ca","false","en-CA","CREDITCARD","VISA","K2K 1S4","ON","CA","M",1,0,"true"
"A1759222219189250",237.86,237.86,"USD",20130420,193837,13,67.77,"texas","76102","us","false","en-US","CREDITCARD","VISA","78207","TX","US","M",1,0,"true"
"A1759222093563690",280.207942,281.37,"CAD",20130420,193507,14,24.15,"ontario","l7r 4s6","ca","false","en-CA","CREDITCARD","VISA","M5R 3B6","ON","CA","M",1,0,"true"
"A564049500724857",160.3882,119,"EUR",20130421,184128,19,62.151,"madrid","28001","es","false","es-ES","CREDITCARD","MC","18002","Granada","ES","M",2,0,"true"
"A914801006482593",1124.207767,1128.87,"CAD",20130422,151438,10,173.239,"ontario","m8v 1a1","ca","false","en-CA","CREDITCARD","MC","M5G1C7","ON","CA","M",0,1,"true"
"A1899946965283830",63.59,63.59,"USD",20130422,153645,10,71.87,"north carolina","28445","us","false","en-US","CREDITCARD","VISA","68845","NE","US","M",0,1,"true"
"A1055521393274120",99.99,99.99,"USD",20130423,23006,21,75.137,"south carolina","29601","us","false","en-US","CREDITCARD","DISCOVER","29301-1104","SC","US","M",1,0,"true"
"A844427528676676",267.75,267.75,"USD",20130423,84303,-99,50.12,"minnesota","55405","us","false","en-US","CREDITCARD","VISA","55044","MN","US","M",5,1,"true"
"A1055520835157640",26.81,26.81,"USD",20130423,84314,2,67.53,"kansas","66102","us","true","en-US","CREDITCARD","VISA","67101","KS","US","M",5,1,"true"
"A1688853617334360",84.79,84.79,"USD",20130423,155141,10,173.62,"pennsylvania","19133","us","false","en-US","CREDITCARD","VISA","7927","NJ","US","M",0,1,"true"
"A844428012638100",106.24,106.24,"USD",20130423,200233,-99,12.153,"maryland","21703","us","false","en-US","CREDITCARD","AMEX","2184","MA","US","M",1,2,"true"
"A1688853664357880",277.728226,278.88,"CAD",20130424,24043,18,50.92,"british columbia","v1p 1a1","ca","false","en-CA","CREDITCARD","VISA","N0C 1H0","ON","CA","M",1,0,"true"
"A1829582439659240",362.5582,269,"EUR",20130424,80513,9,92.23,"hessen","60001","de","false","de-DE","CREDITCARD","MC","81235","NA","DE","M",2,0,"true"
"A985156980022477",1079.62,1079.62,"USD",20130424,201134,15,173.165,"indiana","46017","us","false","en-US","CREDITCARD","VISA","46567","IN","US","M",0,1,"true"
"A1688853665012710",156.421301,157.07,"CAD",20130425,134220,7,65.87,"saskatchewan","s4n 0a1","ca","false","en-CA","CREDITCARD","MC","K7H 3C7","ON","CA","M",1,0,"true"
"A1688852227318260",99.99,99.99,"USD",20130425,222344,17,216.169,"new york","10004","us","false","en-US","CREDITCARD","MC","17844","PA","US","M",1,0,"true"
"A985157097946776",846.94,846.94,"USD",20130826,184419,13,216.119,"georgia","31075","us","false","en-US","CREDITCARD","VISA","30047","GA","US","M",0,1,"true"
"A1899947053091490",86.71,86.71,"USD",20130826,222518,14,24.113,"washington","98362","us","false","en-US","CREDITCARD","MC","98363","WA","US","M",1,0,"true"
"A1899947013242850",155.037042,155.68,"CAD",20130426,143746,9,66.203,"quebec","j4p 1a1","ca","false","en-CA","CREDITCARD","VISA","V1L 6P7","BC","CA","M",1,0,"true"
"A914801017170433",79.99,79.99,"USD",20130525,65357,1,12.171,"district of columbia","20026","us","false","en-US","CREDITCARD","VISA","33907","FL","US","M",1,0,"true"
"A844427390246047",5.39,5.39,"USD",20130525,115716,6,74.67,"new york","12801","us","false","en-US","CREDITCARD","VISA","13209","NY","US","M",1,0,"true"
"A985157001449833",594.255546,596.72,"CAD",20130827,171142,12,198.2,"ontario","k1a 0a1","ca","false","fr-CA","CREDITCARD","MC","H7M5W4","QC","CA","M",1,0,"true"
"A914801009835879",139.99,139.99,"USD",20130427,234516,15,76.102,"california","94117","us","false","en-US","CREDITCARD","VISA","94111","CA","US","M",1,0,"true"
"A564049496627909",652.95,652.95,"USD",20130428,848,19,71.185,"pennsylvania","19133","us","false","en-US","CREDITCARD","VISA","18940","PA","US","N",0,1,"true"
"A1688853612319410",149.79,149.79,"USD",20130429,12637,18,70.198,"colorado","80264","us","true","en-US","CREDITCARD","VISA","69361","NE","US","M",1,0,"true"
"A914801010720765",109.99,109.99,"USD",20130429,22311,18,108.7,"california","95628","us","false","en-US","CREDITCARD","VISA","90066","CA","US","M",1,0,"true"
"A1829582590244700",280.207942,281.37,"CAD",20130429,140349,8,24.78,"manitoba","r2c 0a1","ca","false","en-CA","CREDITCARD","MC","J3Y5A9","QC","CA","M",1,0,"true"
"A985156847388763",1258.3451,799,"GBP",20130621,134011,-99,109.99,"bucuresti","70000","ro","false","en-GB","CREDITCARD","MC","RM6 6GE","NA","GB","M",0,1,"true"
"A1759222240536810",285.167374,286.35,"CAD",20130429,162205,10,65.87,"saskatchewan","s4n 0a1","ca","false","en-CA","CREDITCARD","MC","B0S 1N0","NS","CA","M",1,0,"true"
"A914801011390554",91.33,91.33,"USD",20130429,164111,8,54.215,"california","95122","us","false","en-US","CREDITCARD","VISA","19047","PA","US","M",0,1,"true"
"A914801011452288",94.81,94.81,"USD",20130429,174132,9,50.18,"california","94117","us","false","en-US","CREDITCARD","VISA","78746","TX","US","M",0,1,"true"
"A985156998632795",118.79,118.79,"USD",20130429,181952,13,75.15,"pennsylvania","19133","us","false","en-US","CREDITCARD","VISA","19125","PA","US","M",1,0,"true"
"A914801050808780",156.421301,157.07,"CAD",20130621,172611,12,24.57,"ontario","n8n 1a1","ca","false","en-CA","CREDITCARD","MC","N6K 4A1","ON","CA","M",1,0,"true"
"A844428082830008",145.59,145.59,"USD",20130621,182608,12,74.197,"louisiana","71111","us","false","en-US","CREDITCARD","MC","71463","LA","US","M",1,0,"true"
"A844428082989496",280.207942,281.37,"CAD",20130621,233452,16,174.3,"alberta","t5a 0a3","ca","false","en-CA","CREDITCARD","VISA","A1N 4Y4","NF","CA","M",1,0,"true"
"A844428081922725",1214.75,1214.75,"USD",20130622,14822,-99,167.1,"utah","84401","us","false","en-US","CREDITCARD","VISA","20784","MD","US","M",1,2,"true"
"A985157034884575",139.99,139.99,"USD",20130622,43015,22,70.245,"texas","77007","us","false","en-US","CREDITCARD","MC","64055","MO","US","M",1,0,"true"
"A1759222233971080",690.2574,62580,"JPY",20130613,14434,10,153.132,"tokyo","100-0000","jp","false","ja-JP","CREDITCARD","VISA","182-0023","???","JP","M",2,0,"true"
"A1829582585082890",806.0724,73080,"JPY",20130613,51439,14,153.132,"tokyo","100-0000","jp","false","ja-JP","CREDITCARD","MC","182-0023","???","JP","M",2,0,"true"
"A1899947009493740",806.0724,73080,"JPY",20130613,83708,17,153.132,"tokyo","100-0000","jp","false","ja-JP","CREDITCARD","MC","182-0023","???","JP","M",2,0,"true"
"A1899947009494920",690.2574,62580,"JPY",20130613,90619,18,180,"tokyo","100-0000","jp","false","ja-JP","CREDITCARD","MC","182-0023","???","JP","M",2,0,"true"
"A914801043460827",233.19,233.19,"USD",20130613,131210,8,174.109,"north carolina","27701","us","false","en-US","CREDITCARD","VISA","19066","PA","US","M",1,0,"true"
"A914801030939007",156.421301,157.07,"CAD",20130525,181558,-99,216.15,"new york","14534","us","false","en-CA","CREDITCARD","MC","N8M 1V2","ON","CA","M",1,0,"true"
"A844427563072186",102.999897,999999,"IDR",20130623,164315,23,36.7,"sumatera utara","20000","id","false","id-ID","CREDITCARD","VISA","17435","Jawa Barat","ID","M",1,0,"true"
"A914801013029216",151.54,151.54,"USD",20130501,181952,12,173.172,"texas","75219","us","false","en-US","CREDITCARD","VISA","75034","TX","US","M",1,0,"true"
"A1688852636004880",73.164046,69.99,"AUD",20130624,51935,15,121.219,"victoria","3000","au","false","en-AU","CREDITCARD","MC","3130","Victoria","AU","M",1,0,"true"
"A844428085253121",475.94,475.94,"USD",20130624,175956,12,50.1,"florida","33603","us","false","en-US","CREDITCARD","VISA","33901","FL","US","M",0,1,"true"
"A844428085267707",1093.82,1093.82,"USD",20130624,183856,10,64.47,"california","90006","us","false","en-US","CREDITCARD","VISA","92022","CA","US","M",0,2,"true"
"A1759222219200610",235.11,235.11,"USD",20130503,91411,3,107.7,"mississippi","39183","us","false","en-US","CREDITCARD","DISCOVER","56560","MN","US","M",1,0,"true"
"A844428085404104",238.14,238.14,"USD",20130624,230651,17,70.196,"texas","77007","us","true","en-US","CREDITCARD","VISA","77008","TX","US","M",1,0,"true"
"A1055521431181870",1258.3451,799,"GBP",20130625,110507,-99,109.99,"bucuresti","70000","ro","false","en-GB","CREDITCARD","MC","LE3 0GD","NA","GB","M",0,1,"true"
"A844428076643926",725.1164,538,"EUR",20130614,221018,23,151.46,"milano","20100","it","false","it-IT","CREDITCARD","VISA","20123","Milano","IT","M",2,0,"true"
"A1759222088015270",512.137044,379.98,"EUR",20130615,13657,10,153.161,"tokyo","100-0000","jp","false","en-CA","CREDITCARD","VISA","97531","NA","PM","M",2,0,"true"
"A1899946865216350",725.1164,538,"EUR",20130615,24330,11,153.129,"tokyo","100-0000","jp","false","it-IT","CREDITCARD","VISA","20090","Brindisi","IT","M",2,0,"true"
"A985156290472668",5.34,5.34,"USD",20130526,14931,20,74.129,"kentucky","40205","us","false","en-US","CREDITCARD","MC","47131","IN","US","M",1,0,"true"
"A1829582439090690",2015.181,182700,"JPY",20130504,12649,10,182.17,"shizuoka","420","jp","false","ja-JP","CREDITCARD","MC","192-1234","???","JP","M",5,0,"true"
"A985156999796998",92.5,92.5,"USD",20130504,80202,3,50.16,"virginia","20147","us","false","en-US","CREDITCARD","VISA","6073","CT","US","M",0,1,"true"
"A1899946865218020",868.6125,78750,"JPY",20130615,80400,17,114.167,"tokyo","100-0000","jp","false","ja-JP","CREDITCARD","VISA","182-0021","???","JP","M",3,0,"true"
"A844427390246047",5.39,5.39,"USD",20130526,22948,21,74.67,"new york","12801","us","false","en-US","CREDITCARD","VISA","13209","NY","US","M",1,0,"true"
"A844427390246047",5.39,5.39,"USD",20130526,22753,21,74.67,"new york","12801","us","false","en-US","CREDITCARD","VISA","13209","NY","US","M",1,0,"true"
"A844427390246047",5.39,5.39,"USD",20130526,23642,21,74.67,"new york","12801","us","false","en-US","CREDITCARD","VISA","13209","NY","US","M",1,0,"true"
"A844427390246047",5.39,5.39,"USD",20130526,23713,21,74.67,"new york","12801","us","false","en-US","CREDITCARD","VISA","13209","NY","US","M",1,0,"true"
"A844427917687577",113.8665,3399,"THB",20130505,44618,11,113.53,"pattani","0","th","false","th-TH","CREDITCARD","VISA","10110","????????","TH","M",1,0,"true"
"A985157038067459",156.421301,157.07,"CAD",20130625,234905,17,216.13,"manitoba","r7a 0a1","ca","false","en-CA","CREDITCARD","VISA","L9Y 5A9","ON","CA","M",1,0,"true"
"A1829582585083700",725.1164,538,"EUR",20130616,72020,16,153.137,"tokyo","100-0000","jp","false","ca-AD","CREDITCARD","VISA","AD652","NA","AD","M",2,0,"true"
"A1688853647436450",233.74,233.74,"USD",20130505,183958,12,24.13,"illinois","60056","us","false","en-US","CREDITCARD","DISCOVER","60068","IL","US","M",1,0,"true"
"A1829582452652820",285.107622,286.29,"CAD",20130505,190710,14,184.107,"quebec","h2y 2j7","ca","false","en-CA","CREDITCARD","MC","G0A 3R0","QC","CA","M",1,0,"true"
"A1759222219220920",219.99,219.99,"USD",20130505,200346,12,108.38,"california","90006","us","false","en-US","CREDITCARD","DISCOVER","90230","CA","US","M",1,0,"true"
"A1759222219220650",227.95,227.95,"USD",20130505,200353,13,71.211,"colorado","80126","us","false","en-US","CREDITCARD","DISCOVER","80210","CO","US","M",1,0,"true"
"A1829582545912390",75.06,75.06,"USD",20130506,10914,20,70.186,"virginia","23509","us","false","en-US","CREDITCARD","MC","14206","NY","US","M",0,1,"true"
"A844428086895589",277.728226,278.88,"CAD",20130626,135941,8,198.168,"quebec","h3y 1a1","ca","false","en-CA","CREDITCARD","VISA","V9X 1B7","BC","CA","M",1,0,"true"
"A914801046316168",133.834969,134.39,"CAD",20130616,194727,11,216.218,"british columbia","v3j 1a1","ca","true","en-CA","CREDITCARD","VISA","V2V6P3","BC","CA","M",1,0,"true"
"A1759222233978010",725.1164,538,"EUR",20130617,13516,10,114.177,"tokyo","100-0000","jp","false","ca-AD","CREDITCARD","VISA","AD212","NA","AD","M",2,0,"true"
"A312155206640006",21.64,21.64,"USD",20130526,85832,2,98.198,"texas","76063","us","false","en-US","PAYPAL","U","NA","NA","US","N",0,1,"true"
"A1055521395382470",153.29,153.29,"USD",20130506,40622,20,174.21,"washington","98168","us","false","en-US","CREDITCARD","MC","98105","WA","US","M",1,0,"true"
"A1688853647429950",219.99,219.99,"USD",20130506,51539,21,142.136,"california","90638","us","false","en-US","CREDITCARD","DISCOVER","91606","CA","US","M",1,0,"true"
"A1055521432560100",362.5582,269,"EUR",20130626,235243,0,85.61,"madrid","28001","es","false","eu-ES","CREDITCARD","VISA","48950","Vizcaya","ES","M",1,0,"true"
"A1829582585075920",725.1164,538,"EUR",20130617,22605,11,114.177,"tokyo","100-0000","jp","false","ca-AD","CREDITCARD","VISA","ad214","NA","AD","M",2,0,"true"
"A844427390246047",5.39,5.39,"USD",20130526,110657,6,74.67,"new york","12801","us","false","en-US","CREDITCARD","VISA","13209","NY","US","M",1,0,"true"
"A1759222087440720",403.0362,36540,"JPY",20130507,51727,13,222.215,"sichuan","610000","cn","false","ja-JP","CREDITCARD","VISA","182-2312","???","JP","M",1,0,"true"
"A1055521424512700",1258.3451,799,"GBP",20130617,173010,17,92.19,"greater london","ec2y","gb","false","en-GB","CREDITCARD","MC","rm8 2fn","NA","GB","M",0,1,"true"
"A1899946952134330",108.24,108.24,"USD",20130722,150414,9,68.93,"texas","77007","us","false","en-US","CREDITCARD","VISA","79912","TX","US","M",1,0,"true"
"A1688853696485540",233.19,233.19,"USD",20130722,152634,10,67.234,"pennsylvania","17013","us","false","en-US","CREDITCARD","VISA","17820","PA","US","M",1,0,"true"
"A1688853537590870",219.99,219.99,"USD",20130722,154326,10,68.5,"maryland","20715","us","false","en-US","CREDITCARD","VISA","63017","MO","US","M",1,0,"true"
"A1055521433814170",280.207942,281.37,"CAD",20130628,101042,5,66.11,"ontario","m3h 6a7","ca","false","en-CA","CREDITCARD","MC","L1R 1H4","ON","CA","M",1,0,"true"
"A1055521433773280",1258.3451,799,"GBP",20130628,94744,-99,109.99,"bucuresti","70000","ro","false","en-GB","CREDITCARD","MC","se28 8ln","NA","GB","M",0,1,"true"
"A1055521433801940",312.55965,299,"AUD",20130628,104052,20,101.161,"new south wales","1005","au","false","en-AU","CREDITCARD","MC","2567","New South Wales","AU","M",1,0,"true"
"A914801056690787",156.421301,157.07,"CAD",20130628,144001,6,108.18,"british columbia","v5h 3z7","ca","false","en-CA","CREDITCARD","VISA","L3V 7G8","ON","CA","M",1,0,"true"
"A844427578083373",233.19,233.19,"USD",20130628,144929,9,216.214,"massachusetts","2118","us","false","en-US","CREDITCARD","VISA","19087","PA","US","M",1,0,"true"
"A844428080034102",628.3851,399,"GBP",20130618,163813,16,188.29,"greater london","wc1r","gb","true","en-GB","CREDITCARD","MC","ig11 7hu","NA","GB","M",0,2,"true"
"A985157040723126",280.207942,281.37,"CAD",20130628,235255,18,184.148,"ontario","l6p 1a1","ca","false","en-CA","CREDITCARD","VISA","V6G1R4","BC","CA","M",1,0,"true"
"A914801057502195",2264.7062,1438,"GBP",20130629,125808,12,149.254,"greater london","se24","gb","true","en-GB","CREDITCARD","VISA","SL4 4FG","NA","GB","M",0,2,"true"
"A1055521425740280",545.93,545.93,"USD",20130619,20033,21,67.223,"tennessee","37621","us","false","en-US","CREDITCARD","VISA","37920","TN","US","M",0,1,"true"
"A1055521426258290",149.79,149.79,"USD",20130619,134341,8,216.251,"north carolina","28328","us","false","en-US","CREDITCARD","VISA","28391","NC","US","M",1,0,"true"
"A1829582613680180",235.99,235.99,"USD",20130723,114601,5,192.4,"minnesota","55046","us","false","en-US","CREDITCARD","AMEX","55347","MN","US","M",1,0,"true"
"A1829581375811460",53.8,53.8,"USD",20130723,135620,7,201.247,"san salvador","1702","sv","false","en-US","CREDITCARD","VISA","80014","CO","US","M",0,1,"true"
"A844428113609850",156.421301,157.07,"CAD",20130723,143837,6,184.69,"british columbia","v0n 1b0","ca","false","en-CA","CREDITCARD","VISA","P3E 4V1","ON","CA","M",1,0,"true"
"A914801057869532",280.207942,281.37,"CAD",20130629,234246,17,24.72,"saskatchewan","s4n 0a1","ca","false","en-CA","CREDITCARD","VISA","L9R 1G5","ON","CA","M",1,0,"true"
"A914800595758634",199.99,199.99,"USD",20130630,100221,12,105.229,"western cape","7530","za","false","en-US","CREDITCARD","VISA","29690","SC","US","M",1,0,"true"
"A1055521459200960",156.421301,157.07,"CAD",20130723,221649,17,24.138,"ontario","p3a 5w1","ca","false","en-CA","CREDITCARD","MC","L6R2S6","ON","CA","M",1,0,"true"
"A1829582619627930",100.99,100.99,"USD",20130724,30715,19,98.119,"california","90006","us","false","en-US","CREDITCARD","MC","6037","CT","US","M",1,0,"true"
"A1688853697002070",99.99,99.99,"USD",20130724,33847,19,216.4,"california","91350","us","false","en-US","CREDITCARD","MC","95111","CA","US","M",1,0,"true"
"A844428090818238",155.037042,155.68,"CAD",20130701,32928,22,67.204,"ontario","p3a 5w1","ca","false","en-CA","CREDITCARD","VISA","H1A 5E9","QC","CA","M",1,0,"true"
"A914801058843331",155.037042,155.68,"CAD",20130701,35955,21,24.79,"manitoba","r2c 0a1","ca","false","en-CA","CREDITCARD","MC","V2G2K4","BC","CA","M",1,0,"true"
"A1899947009497280",725.1164,538,"EUR",20130620,141357,23,110.233,"tokyo","100","jp","false","ca-AD","CREDITCARD","MC","AD321","NA","AD","M",2,0,"true"
"A985157015268058",4.99,4.99,"USD",20130527,151633,10,24.254,"virginia","24016","us","false","en-US","CREDITCARD","MC","24018","VA","US","M",1,0,"true"
"A1759222095879590",219.99,219.99,"USD",20130724,41036,23,184.33,"florida","33144","us","false","en-US","CREDITCARD","VISA","92056","CA","US","M",1,0,"true"
"A1759222243200720",219.99,219.99,"USD",20130724,82215,3,50.194,"georgia","30064","us","false","en-US","CREDITCARD","VISA","30346","GA","US","M",1,0,"true"
"A985157066072818",1258.3451,799,"GBP",20130724,93816,9,86.173,"greater london","e16","gb","false","en-GB","CREDITCARD","VISA","SN16 9QZ","NA","GB","M",0,1,"true"
"A844428114478210",2626.901702,1667.98,"GBP",20130724,102202,10,109.149,"greater london","sw1e","gb","false","en-GB","CREDITCARD","MC","SO22 6QN","NA","GB","M",0,4,"true"
